marital_status,application_mode,application_order,course,daytime/evening_attendance,previous_qualification,previous_qualification_(grade),nationality,mothers_qualification,fathers_qualification,mothers_occupation,fathers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_(credited),curricular_units_1st_sem_(enrolled),curricular_units_1st_sem_(evaluations),curricular_units_1st_sem_(approved),curricular_units_1st_sem_(grade),curricular_units_1st_sem_(without_evaluations),curricular_units_2nd_sem_(credited),curricular_units_2nd_sem_(enrolled),curricular_units_2nd_sem_(evaluations),curricular_units_2nd_sem_(approved),curricular_units_2nd_sem_(grade),curricular_units_2nd_sem_(without_evaluations),unemployment_rate,inflation_rate,gdp,target
Single,11,1,1,Daytime,1,134.0,0,17,22,1,1,100.0,Yes,No,No,Yes,Male,No,32,No,0,7,7,0,0.0,0,0,7,8,0,0.0,0,13.9,-0.3,0.79,0
Single,9,1,13,Daytime,12,133.1,0,17,0,29,37,120.0,No,No,Yes,No,Male,No,40,No,0,6,13,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0
Single,0,2,8,Daytime,1,116.0,0,17,0,25,37,124.8,Yes,No,No,Yes,Male,No,20,No,0,5,9,2,14.333333333333334,0,0,5,10,2,12.5,0,7.6,2.6,0.32,1
Single,12,1,7,Daytime,39,140.0,0,20,25,22,2,140.0,Yes,No,No,Yes,Male,No,20,No,1,5,8,2,11.5,0,1,5,13,2,11.5,0,12.7,3.7,-1.7,0
Single,0,3,0,Daytime,1,140.0,0,17,22,29,43,124.3,Yes,No,No,Yes,Male,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,2
Single,11,1,8,Daytime,1,122.0,0,0,23,1,41,118.9,No,No,No,Yes,Male,No,21,No,0,5,11,2,10.5,0,0,5,13,0,0.0,0,12.7,3.7,-1.7,0
Single,4,1,13,Daytime,1,141.0,0,6,22,25,42,130.2,No,No,No,Yes,Male,No,18,No,0,6,6,6,13.5,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0
Single,12,1,3,Daytime,1,120.0,0,0,15,11,10,120.0,No,No,No,Yes,Male,No,19,No,0,6,17,1,11.0,0,0,6,19,0,0.0,0,16.2,0.3,-0.92,1
Facto union,17,1,4,Daytime,3,140.0,0,17,22,27,41,140.0,No,No,No,No,Male,No,30,No,0,6,6,1,10.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0
Single,9,1,3,Daytime,12,133.1,0,6,0,29,1,130.0,No,No,No,Yes,Male,No,29,No,0,6,17,0,0.0,2,0,6,8,0,0.0,0,15.5,2.8,-4.06,0
Single,4,2,6,Daytime,1,137.0,0,0,0,24,38,130.4,Yes,No,Yes,Yes,Male,No,18,No,0,5,10,1,12.0,0,0,5,7,3,10.666666666666666,2,7.6,2.6,0.32,0
Single,0,2,13,Daytime,1,122.0,0,0,0,29,43,116.1,Yes,No,No,Yes,Male,Yes,18,No,0,5,6,4,12.25,0,0,5,5,5,12.2,0,9.4,-0.8,-3.12,0
Single,12,1,3,Daytime,39,130.0,0,0,0,23,2,130.0,No,No,No,Yes,Male,No,22,No,4,10,21,5,11.4,1,2,7,13,6,11.666666666666666,0,15.5,2.8,-4.06,0
Single,11,2,16,Evening,1,140.0,0,17,22,25,39,124.3,Yes,No,No,No,Male,No,27,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0
Single,4,6,13,Daytime,1,125.0,0,18,0,29,41,125.0,Yes,No,No,Yes,Male,No,20,No,0,6,8,4,14.25,0,0,6,10,5,14.0,0,10.8,1.4,1.74,2
Single,14,1,2,Evening,2,110.0,0,6,23,29,2,110.0,No,No,No,Yes,Male,No,42,No,8,12,12,11,14.454545454545457,0,7,11,11,10,14.2,0,11.1,0.6,2.02,2
Single,0,1,3,Daytime,1,133.1,0,18,23,24,42,115.0,No,No,Yes,Yes,Male,No,21,No,8,12,13,12,14.538461538461538,0,4,12,14,12,14.461538461538462,0,15.5,2.8,-4.06,2
Single,11,1,11,Daytime,1,132.0,0,0,23,27,41,129.6,No,Yes,No,Yes,Male,No,23,No,0,7,10,6,12.733333333333334,0,0,8,10,7,11.95,0,16.2,0.3,-0.92,2
Single,14,1,4,Daytime,1,122.0,0,18,23,29,43,128.8,Yes,No,No,Yes,Male,No,21,No,4,12,13,5,13.2,0,4,12,12,4,13.5,0,8.9,1.4,3.51,0
Single,0,3,0,Daytime,1,155.0,0,20,15,1,1,144.2,Yes,No,No,Yes,Male,No,19,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,2
Married,9,1,9,Daytime,1,120.0,0,17,22,27,41,134.0,No,No,No,Yes,Male,Yes,40,No,0,6,7,6,12.333333333333334,0,0,6,10,4,12.75,0,8.9,1.4,3.51,0
Single,11,1,8,Daytime,1,129.0,0,6,0,29,39,112.0,No,No,No,Yes,Male,No,22,No,5,9,9,5,11.2,0,5,9,14,7,11.25,2,12.7,3.7,-1.7,0
Single,0,2,11,Daytime,1,144.0,0,18,22,29,43,128.8,Yes,No,No,Yes,Male,No,19,No,0,7,7,6,13.2,0,0,7,7,6,13.2,0,7.6,2.6,0.32,2
Single,9,1,6,Daytime,1,130.0,0,6,22,29,43,134.0,No,No,No,Yes,Male,Yes,24,No,0,5,8,5,11.833333333333334,0,0,5,8,4,14.0,0,12.7,3.7,-1.7,1
Single,0,1,10,Daytime,1,133.1,0,12,0,22,38,125.0,No,No,No,Yes,Male,No,21,No,0,6,10,5,11.333333333333334,0,0,6,14,2,11.5,0,12.7,3.7,-1.7,1
Single,4,4,6,Daytime,1,133.0,0,12,0,29,37,123.2,Yes,No,No,Yes,Male,No,18,No,0,5,5,5,13.6,0,0,5,6,5,14.6,0,8.9,1.4,3.51,2
Single,4,3,6,Daytime,1,131.0,0,17,22,29,41,118.4,No,No,No,Yes,Male,No,18,No,0,5,10,0,0.0,0,0,5,10,2,11.5,4,7.6,2.6,0.32,0
Single,14,1,13,Daytime,1,133.1,0,12,0,23,2,116.2,No,No,No,Yes,Male,No,24,No,0,6,11,5,12.857142857142858,0,0,6,12,5,13.666666666666666,0,11.1,0.6,2.02,0
Single,9,1,6,Daytime,1,133.1,0,17,7,29,37,123.0,No,No,No,Yes,Male,Yes,28,No,0,5,16,3,14.333333333333334,0,0,5,9,5,12.428571428571429,0,9.4,-0.8,-3.12,1
Single,4,1,13,Daytime,1,118.0,0,6,23,27,43,113.5,Yes,No,No,Yes,Female,Yes,19,No,0,6,9,5,13.5,0,0,6,6,6,14.0,0,12.4,0.5,1.79,2
Single,14,1,5,Daytime,40,120.0,0,12,15,24,36,125.0,No,No,No,Yes,Female,No,28,No,0,6,8,6,14.428571428571429,0,0,6,12,4,15.6,0,11.1,0.6,2.02,1
Single,4,3,15,Daytime,1,133.1,0,3,0,24,0,134.8,Yes,No,No,Yes,Female,No,18,No,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,0
Single,0,1,0,Daytime,1,145.0,0,12,0,24,37,149.9,Yes,No,No,No,Female,No,19,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,2
Single,0,1,11,Daytime,1,125.0,0,0,0,24,38,119.8,Yes,No,No,Yes,Female,Yes,19,No,0,8,8,8,12.82875,0,0,8,8,8,12.82875,0,9.4,-0.8,-3.12,2
Single,11,1,7,Daytime,1,125.0,0,19,15,23,36,125.0,Yes,No,No,Yes,Female,No,21,No,0,5,6,0,0.0,5,0,5,6,4,13.75,1,10.8,1.4,1.74,2
Single,0,3,11,Daytime,1,148.0,0,0,7,24,39,135.1,Yes,No,Yes,Yes,Female,No,18,No,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,0
Single,0,4,4,Daytime,1,139.0,0,12,7,1,39,138.3,Yes,No,No,Yes,Female,No,19,No,0,6,6,6,14.666666666666666,0,0,6,6,6,13.166666666666666,0,9.4,-0.8,-3.12,2
Single,4,2,11,Daytime,1,130.0,0,18,23,27,41,122.5,Yes,No,No,Yes,Female,No,19,No,0,8,8,7,13.937142857142858,0,0,8,8,7,13.937142857142858,0,10.8,1.4,1.74,2
Single,0,1,4,Daytime,1,148.0,0,12,0,22,2,148.0,Yes,No,No,Yes,Female,No,20,No,7,12,12,10,14.7,0,8,12,12,12,14.583333333333334,0,15.5,2.8,-4.06,2
Single,0,2,14,Daytime,1,130.0,0,0,0,29,38,126.2,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,11.666666666666666,0,0,6,6,5,12.2,0,12.7,3.7,-1.7,2
Single,11,4,11,Daytime,6,134.0,0,17,22,29,43,129.8,Yes,No,No,Yes,Female,No,20,No,0,7,7,6,14.85,0,0,7,7,6,14.85,0,7.6,2.6,0.32,2
Single,9,1,5,Daytime,19,133.1,0,6,22,27,44,104.0,No,No,No,Yes,Female,No,26,No,0,5,11,1,12.0,1,0,5,12,0,0.0,4,10.8,1.4,1.74,0
Single,5,4,11,Daytime,1,137.0,0,12,0,23,38,126.7,Yes,No,No,Yes,Female,No,18,No,0,7,8,7,13.6875,0,0,8,9,8,15.622222222222222,0,13.9,-0.3,0.79,0
Single,9,1,2,Evening,1,130.0,0,17,22,29,43,120.0,No,No,No,Yes,Female,No,58,No,0,6,14,5,12.4,0,0,6,10,5,11.6,0,9.4,-0.8,-3.12,2
Single,0,2,11,Daytime,1,137.0,0,0,15,24,37,124.6,No,No,No,Yes,Female,No,18,No,0,7,10,7,13.398,0,0,8,8,8,13.5425,0,15.5,2.8,-4.06,2
Single,12,1,5,Daytime,1,130.0,0,0,0,24,37,130.0,Yes,No,No,Yes,Female,No,20,No,0,6,13,5,11.8,0,0,6,19,4,12.0,0,12.4,0.5,1.79,1
Single,4,1,16,Evening,1,140.0,0,18,22,26,41,127.3,No,No,No,Yes,Female,No,20,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.1,0.6,2.02,0
Single,6,1,8,Daytime,1,150.0,0,17,22,29,43,122.0,Yes,No,No,Yes,Female,No,29,No,13,15,19,13,11.76923076923077,0,12,14,17,14,11.928571428571429,0,9.4,-0.8,-3.12,2
Single,17,1,9,Daytime,3,130.0,0,0,0,24,2,125.1,No,No,Yes,No,Female,No,27,No,0,6,8,0,0.0,0,0,5,6,0,0.0,0,16.2,0.3,-0.92,0
Single,0,1,5,Daytime,1,133.1,0,6,23,25,41,110.0,Yes,No,No,Yes,Female,Yes,21,No,0,6,8,6,13.285714285714286,0,0,6,11,6,13.0,0,11.1,0.6,2.02,2
Single,0,1,9,Daytime,1,134.0,0,0,7,24,43,129.8,No,No,No,Yes,Female,Yes,20,No,0,6,6,6,11.666666666666666,0,0,6,8,6,11.166666666666666,0,15.5,2.8,-4.06,2
Single,4,1,9,Daytime,1,125.0,0,6,23,23,41,114.9,No,No,No,Yes,Female,Yes,19,No,0,6,13,6,11.5,0,0,6,9,5,12.2,0,11.1,0.6,2.02,2
Single,0,1,11,Daytime,1,141.0,0,17,23,26,40,125.6,Yes,No,No,Yes,Female,Yes,22,No,0,7,9,6,13.081666666666669,0,0,8,12,6,13.15,0,11.1,0.6,2.02,2
Single,5,3,4,Daytime,1,138.0,0,18,22,29,41,125.1,Yes,No,No,Yes,Female,Yes,19,No,0,6,6,6,12.666666666666666,0,0,6,6,6,13.0,0,15.5,2.8,-4.06,2
Single,4,1,14,Daytime,1,116.0,0,17,0,29,42,115.7,Yes,No,Yes,No,Female,No,19,No,0,6,6,3,11.333333333333334,0,0,6,6,0,0.0,0,12.4,0.5,1.79,0
Single,0,3,15,Daytime,1,122.0,0,12,15,22,36,112.6,Yes,No,No,Yes,Female,No,23,No,0,6,8,5,13.6,0,0,6,8,5,11.6,0,7.6,2.6,0.32,1
Single,0,3,14,Daytime,1,131.0,0,0,0,24,38,127.2,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,13.166666666666666,0,0,6,7,5,13.2,0,12.4,0.5,1.79,0
Single,12,1,7,Daytime,39,140.0,0,0,7,24,42,140.0,No,No,No,Yes,Female,No,19,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0
Single,12,1,3,Daytime,39,140.0,0,0,0,24,37,140.0,Yes,No,No,Yes,Female,No,20,No,0,6,10,5,11.666666666666666,0,0,6,7,5,12.6,0,12.4,0.5,1.79,2
Single,0,4,9,Daytime,1,127.0,0,0,23,29,41,120.4,Yes,No,No,Yes,Female,Yes,19,No,0,6,6,6,13.5,0,0,6,7,6,13.428571428571429,0,11.1,0.6,2.02,2
Single,9,1,5,Daytime,19,133.1,0,17,22,29,43,100.0,Yes,No,Yes,No,Female,Yes,26,No,0,6,7,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0
Single,0,1,9,Daytime,1,117.0,0,0,7,24,41,113.5,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,13.166666666666666,0,0,6,7,6,14.142857142857142,0,11.1,0.6,2.02,2
Single,0,1,5,Daytime,1,150.0,0,17,22,24,43,132.1,Yes,No,Yes,Yes,Female,No,29,No,4,5,11,4,12.5,2,1,5,11,2,12.5,0,12.7,3.7,-1.7,0
Single,12,1,3,Daytime,39,160.0,0,12,0,22,40,160.0,Yes,No,No,No,Female,No,20,No,0,6,10,6,13.375,0,0,6,10,6,13.0,0,16.2,0.3,-0.92,2
Single,0,1,4,Daytime,1,128.0,0,6,8,27,37,126.3,Yes,No,No,Yes,Female,No,19,No,0,6,6,6,13.166666666666666,0,0,6,6,6,12.666666666666666,0,15.5,2.8,-4.06,2
Single,12,1,5,Daytime,39,160.0,0,0,0,24,38,160.0,Yes,No,No,Yes,Female,No,23,No,1,6,12,4,13.4,0,1,6,17,2,13.5,0,12.4,0.5,1.79,1
Single,11,1,12,Daytime,1,126.0,0,7,15,23,36,100.0,No,No,No,Yes,Female,No,25,No,2,7,10,3,13.0,0,1,8,10,3,11.666666666666666,4,10.8,1.4,1.74,1
Single,5,1,11,Daytime,1,135.0,0,12,15,1,1,125.8,Yes,No,No,Yes,Female,No,18,No,0,8,8,7,13.154285714285717,0,0,8,8,7,13.154285714285717,0,10.8,1.4,1.74,2
Single,0,3,4,Daytime,1,139.0,0,0,23,24,41,142.2,Yes,No,No,Yes,Female,Yes,19,No,0,6,6,6,12.833333333333334,0,0,6,6,6,12.833333333333334,0,9.4,-0.8,-3.12,2
Single,4,2,15,Daytime,1,125.0,0,0,7,25,39,119.4,Yes,No,No,Yes,Female,No,18,No,0,7,10,7,12.142857142857142,0,0,7,7,7,13.142857142857142,0,12.4,0.5,1.79,2
Single,0,2,11,Daytime,1,106.0,0,0,7,24,38,106.4,Yes,No,No,Yes,Female,Yes,19,No,0,7,9,5,13.34,0,0,7,9,6,12.385714285714286,0,12.4,0.5,1.79,1
Single,17,1,2,Evening,40,120.0,0,17,7,29,37,120.0,No,No,No,Yes,Female,No,36,No,6,10,15,4,13.0,0,5,9,10,4,13.75,0,8.9,1.4,3.51,0
Single,12,1,3,Daytime,39,150.0,0,0,23,24,43,150.0,No,No,No,Yes,Male,Yes,20,No,0,6,18,3,12.0,0,0,6,17,3,11.666666666666666,0,15.5,2.8,-4.06,1
Single,4,2,0,Daytime,1,130.0,18,0,0,22,37,148.6,Yes,No,No,Yes,Male,No,20,Yes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,0
Single,0,1,9,Daytime,1,116.0,0,18,23,29,42,108.7,Yes,No,No,Yes,Male,No,18,No,0,6,9,5,11.0,0,0,6,12,0,0.0,0,11.1,0.6,2.02,0
Single,12,1,3,Daytime,39,130.0,0,12,0,24,40,130.0,No,No,No,Yes,Male,No,19,No,0,6,8,5,11.5,0,0,6,11,6,11.333333333333334,0,12.4,0.5,1.79,1
Single,4,1,9,Daytime,1,140.0,0,0,30,24,36,124.6,Yes,No,Yes,No,Male,No,20,No,3,9,9,3,13.333333333333334,0,2,6,6,2,12.5,0,8.9,1.4,3.51,0
Single,0,2,11,Daytime,1,134.0,0,6,7,24,41,131.0,Yes,No,No,Yes,Male,No,18,No,0,7,9,7,14.594444444444443,0,0,8,10,8,13.472,0,15.5,2.8,-4.06,2
Single,12,1,7,Daytime,39,130.0,0,12,0,23,40,130.0,Yes,No,Yes,Yes,Male,No,20,No,2,6,9,4,11.0,0,1,6,13,3,10.666666666666666,0,12.4,0.5,1.79,0
Single,5,1,6,Daytime,1,122.0,0,6,0,30,37,116.1,Yes,No,Yes,No,Male,No,24,No,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0
Single,4,1,14,Daytime,1,128.0,0,6,23,25,41,125.6,Yes,No,No,Yes,Male,No,19,No,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0
Single,4,1,6,Daytime,1,130.0,0,6,7,27,43,121.3,Yes,No,No,Yes,Male,No,18,No,0,5,9,1,12.0,0,0,5,10,2,12.0,3,7.6,2.6,0.32,0
Single,0,3,6,Daytime,1,113.0,0,20,23,22,41,107.4,Yes,No,No,Yes,Male,No,18,No,0,5,8,5,14.0,0,0,5,6,5,13.2,0,8.9,1.4,3.51,2
Single,0,1,10,Daytime,1,126.0,0,0,7,24,38,116.9,No,No,No,Yes,Male,No,18,No,0,6,8,6,13.571428571428571,0,0,6,7,5,11.8,0,8.9,1.4,3.51,2
Single,11,2,13,Daytime,1,135.0,0,12,7,1,41,123.5,Yes,No,No,Yes,Male,No,22,No,0,6,12,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0
Single,0,1,13,Daytime,1,141.0,0,6,23,29,43,130.5,No,No,No,Yes,Male,No,19,No,0,6,8,6,14.25,0,0,6,7,6,13.857142857142858,0,11.1,0.6,2.02,2
Married,9,1,5,Daytime,12,133.1,0,0,24,25,37,140.0,Yes,No,Yes,No,Female,No,32,No,0,6,7,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0
Single,4,1,15,Daytime,1,133.1,0,14,7,0,37,117.1,Yes,No,No,Yes,Female,Yes,21,No,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,0
Single,5,1,11,Daytime,1,144.0,0,17,22,26,40,127.5,Yes,No,No,Yes,Female,Yes,19,No,0,8,8,7,13.542857142857144,0,0,8,8,7,13.542857142857144,0,12.7,3.7,-1.7,2
Divorced,11,1,2,Evening,1,140.0,0,18,22,29,43,126.0,No,No,No,Yes,Female,Yes,39,No,3,9,9,9,13.11111111111111,0,2,7,10,7,11.714285714285714,0,12.7,3.7,-1.7,2
Single,11,1,2,Evening,10,100.0,0,14,19,0,0,113.0,Yes,No,No,Yes,Female,No,30,No,3,9,11,9,12.666666666666666,0,2,7,7,7,12.142857142857142,0,7.6,2.6,0.32,2
Single,0,1,8,Daytime,1,135.0,0,0,7,25,39,130.1,Yes,No,No,Yes,Female,No,18,No,0,5,10,4,10.75,1,0,5,13,2,10.0,0,9.4,-0.8,-3.12,0
Married,11,1,16,Evening,1,130.0,0,17,22,29,43,110.0,Yes,No,No,Yes,Female,No,38,No,4,10,14,4,10.75,0,2,10,10,2,10.0,0,7.6,2.6,0.32,0
Single,0,3,4,Daytime,1,147.0,0,14,22,25,41,135.8,Yes,No,No,Yes,Female,No,20,No,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,9.4,-0.8,-3.12,2
Single,9,1,2,Evening,19,149.0,0,14,19,0,0,126.3,No,No,No,Yes,Female,No,55,No,0,6,6,6,13.833333333333334,0,1,6,6,6,12.833333333333334,0,7.6,2.6,0.32,2
Divorced,8,1,4,Daytime,2,130.0,0,14,19,0,0,130.0,No,No,No,Yes,Female,No,53,No,15,18,18,17,13.176470588235292,0,13,18,18,16,13.0,0,7.6,2.6,0.32,0
Married,9,1,2,Evening,1,120.0,0,14,19,0,0,104.0,No,No,No,Yes,Female,No,54,No,0,6,8,4,12.75,0,0,6,12,5,12.6,0,7.6,2.6,0.32,0
Single,11,1,11,Daytime,1,125.0,0,17,22,29,41,123.6,Yes,No,No,Yes,Female,Yes,18,No,0,7,8,5,12.86,0,0,7,8,5,12.86,0,7.6,2.6,0.32,1
Single,9,1,2,Evening,1,133.1,0,17,22,29,42,121.0,No,No,Yes,No,Female,No,44,No,2,8,12,4,12.0,2,2,7,9,4,12.0,2,8.9,1.4,3.51,0
Single,11,1,9,Daytime,1,149.0,0,17,22,29,40,130.5,Yes,No,No,Yes,Female,No,28,No,8,11,11,9,11.666666666666666,0,8,11,13,9,12.555555555555555,0,10.8,1.4,1.74,2
Single,17,1,2,Evening,43,180.0,0,6,7,29,38,180.0,No,No,No,Yes,Female,No,37,No,12,14,14,14,16.5,0,8,11,11,11,16.90909090909091,0,8.9,1.4,3.51,2
Single,11,1,9,Daytime,1,110.0,0,4,5,30,44,112.5,Yes,No,No,Yes,Female,No,20,No,8,10,14,9,12.333333333333334,0,3,7,10,7,11.77777777777778,0,7.6,2.6,0.32,2
Single,0,3,11,Daytime,1,131.0,0,6,15,23,36,126.1,Yes,No,No,Yes,Female,No,18,No,0,7,8,7,12.59125,0,0,8,11,7,12.820000000000002,0,15.5,2.8,-4.06,1
Single,0,1,9,Daytime,1,117.0,0,6,7,29,43,111.8,Yes,No,No,Yes,Male,No,19,No,0,6,9,4,11.5,0,0,6,12,3,11.0,0,8.9,1.4,3.51,0
Single,4,1,3,Daytime,1,120.0,0,18,22,25,43,131.4,Yes,No,No,Yes,Male,Yes,23,No,17,18,19,18,11.894736842105264,0,12,13,13,13,12.923076923076923,0,15.5,2.8,-4.06,2
Single,4,1,9,Daytime,1,160.0,0,6,22,26,40,144.3,No,No,No,Yes,Male,No,22,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0
Single,9,1,10,Daytime,1,100.0,0,12,7,23,39,115.0,No,No,No,No,Male,No,24,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0
Single,12,1,3,Daytime,39,140.0,0,20,25,24,36,120.0,Yes,No,No,Yes,Male,No,22,No,0,6,13,5,13.0,0,0,6,13,2,11.5,0,12.4,0.5,1.79,1
Single,9,1,3,Daytime,1,160.0,0,0,23,25,40,168.6,No,No,No,Yes,Male,No,26,No,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0
Single,4,6,14,Daytime,1,141.0,0,17,22,25,39,127.7,Yes,No,No,Yes,Male,No,18,No,0,6,6,6,15.166666666666666,0,0,6,6,6,14.833333333333334,0,9.4,-0.8,-3.12,2
Single,12,1,7,Daytime,39,130.0,0,18,7,29,43,150.0,No,No,No,Yes,Male,No,24,No,2,6,8,4,11.75,0,1,6,8,2,13.5,0,11.1,0.6,2.02,0
Single,0,1,6,Daytime,1,142.0,0,0,23,24,37,129.8,Yes,No,No,Yes,Male,No,18,No,0,5,5,0,0.0,0,0,5,6,1,15.0,0,10.8,1.4,1.74,1
Single,0,1,0,Daytime,1,130.0,0,0,23,27,42,135.6,Yes,No,No,Yes,Male,No,26,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,0
Single,9,1,10,Daytime,19,133.1,0,17,22,29,38,100.0,No,No,No,Yes,Male,No,27,No,0,6,11,3,11.333333333333334,0,0,6,10,3,14.75,0,16.2,0.3,-0.92,0
Single,12,1,3,Daytime,39,140.0,0,17,22,29,40,140.0,Yes,No,No,Yes,Male,Yes,20,No,0,6,10,5,12.6,0,0,6,6,5,13.2,0,12.4,0.5,1.79,2
Single,0,1,6,Daytime,1,129.0,0,3,0,24,2,124.1,Yes,No,No,Yes,Male,No,19,No,0,5,10,0,0.0,0,0,5,10,1,14.0,3,7.6,2.6,0.32,0
Single,0,1,5,Daytime,1,148.0,0,18,23,24,43,131.6,No,No,No,Yes,Male,Yes,18,No,0,6,8,6,15.5,0,0,6,9,4,15.5,0,11.1,0.6,2.02,0
Single,0,3,11,Daytime,1,143.0,0,0,0,24,38,129.0,Yes,No,No,Yes,Male,No,18,No,0,8,8,7,12.365714285714288,0,0,8,8,7,12.365714285714288,0,10.8,1.4,1.74,2
Single,4,1,13,Daytime,1,128.0,0,17,22,29,43,135.7,Yes,No,No,Yes,Male,No,19,No,0,6,7,5,13.2,0,0,6,10,5,13.25,0,10.8,1.4,1.74,1
Single,11,1,4,Daytime,1,100.0,0,17,22,29,43,108.0,Yes,No,No,Yes,Male,No,34,No,7,12,12,7,11.428571428571429,0,4,12,12,7,11.857142857142858,0,7.6,2.6,0.32,1
Single,0,1,9,Daytime,1,116.0,0,18,7,28,2,110.8,Yes,No,No,Yes,Male,No,19,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,0
Single,0,1,14,Daytime,1,128.0,0,0,7,24,38,124.5,No,No,No,Yes,Male,Yes,19,No,0,6,10,4,14.0,0,0,6,9,6,12.333333333333334,0,9.4,-0.8,-3.12,2
Married,9,1,3,Daytime,1,120.0,0,7,8,1,38,100.0,No,No,No,Yes,Male,No,30,No,3,12,12,3,12.0,0,5,12,16,5,11.8,0,15.5,2.8,-4.06,0
Single,11,1,14,Daytime,1,121.0,0,0,15,29,37,123.8,No,No,No,No,Male,No,22,No,0,4,4,0,0.0,4,0,5,8,3,12.0,0,10.8,1.4,1.74,0
Single,4,1,8,Daytime,1,137.0,0,12,23,1,43,131.4,No,No,No,No,Male,No,19,No,0,5,13,4,10.0,0,0,5,7,3,11.333333333333334,0,15.5,2.8,-4.06,0
Single,0,1,8,Daytime,1,115.0,0,18,0,29,42,118.5,No,No,No,Yes,Male,No,21,No,0,5,9,1,10.0,0,0,5,10,1,10.0,0,7.6,2.6,0.32,0
Single,0,2,0,Daytime,1,129.0,0,17,22,29,43,122.0,Yes,No,No,No,Male,No,22,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0
Single,0,1,10,Daytime,1,125.0,0,17,22,29,43,122.9,No,No,No,Yes,Male,Yes,19,No,0,6,7,6,11.166666666666666,0,0,6,12,3,11.666666666666666,0,10.8,1.4,1.74,1
Single,0,1,9,Daytime,1,125.0,0,6,23,27,41,118.7,No,No,No,Yes,Male,No,20,No,0,6,12,4,11.75,0,0,6,13,3,11.333333333333334,0,15.5,2.8,-4.06,1
Single,9,1,3,Daytime,19,133.1,0,12,0,22,42,100.0,Yes,No,No,Yes,Male,No,35,No,0,6,13,3,11.75,0,0,6,10,0,0.0,0,13.9,-0.3,0.79,0
Single,3,2,8,Daytime,1,131.0,0,17,22,29,43,135.9,Yes,No,No,Yes,Male,No,20,No,0,5,8,1,10.0,0,0,5,7,1,11.0,0,7.6,2.6,0.32,0
Single,0,1,7,Daytime,1,133.1,0,27,2,24,39,138.4,No,No,No,Yes,Male,No,21,No,0,5,8,3,14.0,0,0,5,5,5,12.8,0,7.6,2.6,0.32,2
Single,9,1,5,Daytime,12,133.1,0,14,19,31,45,128.2,No,No,Yes,No,Male,No,27,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
Single,11,1,14,Daytime,1,114.0,0,17,23,29,39,107.4,Yes,No,No,No,Male,No,26,No,0,6,12,3,12.0,0,0,6,15,0,0.0,0,9.4,-0.8,-3.12,0
Single,4,1,14,Daytime,1,127.0,0,0,18,23,37,129.8,No,No,No,No,Male,No,20,No,0,6,10,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,0
Single,9,1,3,Daytime,1,130.0,0,17,22,26,40,100.0,No,No,Yes,No,Male,No,28,No,4,10,19,8,11.88888888888889,0,2,8,17,5,11.6,1,15.5,2.8,-4.06,0
